strategy,run_id,exchange,datafeed,feed_db,fills,notional,realized_pnl,completed_pair_pnl,unpaired_leftover_pnl,paired_locked_edge,max_abs_raw_net_contracts,profit_factor,sharpe,max_drawdown,settlement_source,fill_timing,settlements_from_feed_db,strategy_params,run_dir
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-011,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,249,2261.446584,-17.687157,-15.926184,-1.760973,-16.081315,22.727273,0.979248,-0.136038,77.199637,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 120.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-011
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T062931Z-train-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,710,6667.667763,-18.186413,935.642304,-953.828717,929.227422,155.343044,0.992726,-0.030779,181.076359,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.06, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T062931Z-train-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063335Z-train-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,710,6667.667763,-18.186413,935.642304,-953.828717,929.227422,155.343044,0.992726,-0.030779,181.076359,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.06, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063335Z-train-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063847Z-train-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,710,6667.667763,-18.186413,935.642304,-953.828717,929.227422,155.343044,0.992726,-0.030779,181.076359,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.06, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063847Z-train-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T071704Z-train-004,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,710,6667.667763,-18.186413,935.642304,-953.828717,929.227422,155.343044,0.992726,-0.030779,181.076359,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.06, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_probability_mid_band"": 0.0, ""max_wickiness"": 0.75, ""min_abs_edge"": 0.0, ""min_probability_confidence"": 0.0, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T071704Z-train-004
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T071704Z-train-022,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,710,6667.667763,-18.186413,935.642304,-953.828717,929.227422,155.343044,0.992726,-0.030779,181.076359,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_probability_mid_band"": 0.0, ""max_wickiness"": 0.75, ""min_abs_edge"": 0.06, ""min_probability_confidence"": 0.0, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T071704Z-train-022
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T062931Z-train-007,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,661,4606.743969,-18.761018,577.764862,-596.52588,577.383852,50.668543,0.989672,-0.050406,186.850617,kalshi_api,next-tick,true,"{""base_notional"": 7.5, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T062931Z-train-007
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063335Z-train-007,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,661,4606.743969,-18.761018,577.764862,-596.52588,577.383852,50.668543,0.989672,-0.050406,186.850617,kalshi_api,next-tick,true,"{""base_notional"": 7.5, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063335Z-train-007
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063847Z-train-007,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,661,4606.743969,-18.761018,577.764862,-596.52588,577.383852,50.668543,0.989672,-0.050406,186.850617,kalshi_api,next-tick,true,"{""base_notional"": 7.5, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063847Z-train-007
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T071704Z-train-007,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,661,4606.743969,-18.761018,577.764862,-596.52588,577.383852,50.668543,0.989672,-0.050406,186.850617,kalshi_api,next-tick,true,"{""base_notional"": 7.5, ""edge_threshold"": 0.05, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_probability_mid_band"": 0.0, ""max_wickiness"": 0.75, ""min_abs_edge"": 0.0, ""min_probability_confidence"": 0.0, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T071704Z-train-007
cheap_accumulate_repair_v0,cheap-sweep-cheap12_repair10-20260518T054107Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,188,554.425673,-19.982521,45.687153,-65.669674,45.13666,422.120038,0.91754,-0.368568,73.875231,kalshi_api,next-tick,true,"{""cheap_price"": 0.12, ""direct_pair_cost"": 0.92, ""direct_pair_spend"": 5, ""max_total_cost"": 35, ""min_seconds_between_orders"": 10, ""normal_spend"": 1, ""repair_start_seconds"": 600, ""very_cheap_price"": 0.06, ""very_cheap_spend"": 2}",runs/cheap_accumulate_repair_v0/cheap-sweep-cheap12_repair10-20260518T054107Z
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T014359Z-validation-012,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,179,1731.323613,-20.125735,147.669486,-167.795222,155.944282,93.77568,0.976672,-0.175126,82.917073,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 60.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T014359Z-validation-012
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-012,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,179,1731.323613,-20.125735,147.669486,-167.795222,155.944282,93.77568,0.976672,-0.175126,82.917073,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 60.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-012
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-train-012,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,766,6933.479891,-21.024426,59.370432,-80.394858,57.795138,38.461538,0.991637,-0.045443,118.263922,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 120.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-train-012
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-test-003,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,114,1710.0,-21.79175,161.473303,-183.265052,161.473303,75.0,0.972589,-0.215043,127.692948,mixed,next-tick,true,"{""base_notional"": 15.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.1, ""max_wickiness"": 0.6, ""min_seconds_to_close"": 120.0, ""min_volatility"": 2.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-test-003
cheap_accumulate_repair_v0,cheap-sweep-ultra-20260518T053959Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,352,672.281622,-22.64865,44.881498,-67.530148,46.473293,557.001121,0.941419,-0.226224,183.777916,kalshi_api,next-tick,true,"{""cheap_price"": 0.1, ""direct_pair_cost"": 0.9, ""direct_pair_spend"": 5, ""max_total_cost"": 25, ""min_seconds_between_orders"": 10, ""normal_spend"": 1, ""repair_start_seconds"": 480, ""very_cheap_price"": 0.05, ""very_cheap_spend"": 2}",runs/cheap_accumulate_repair_v0/cheap-sweep-ultra-20260518T053959Z
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T012050Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T012050Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T012701Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T012701Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T013309Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T013309Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T014359Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T014359Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T020138Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T020138Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T020950Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T020950Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-014,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.6, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-014
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-015,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.9, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-015
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-016,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 0.75, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-016
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-017,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 3.0, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-017
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-018,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 0.5}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-018
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-validation-019,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 2.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-validation-019
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T025824Z-validation-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T025824Z-validation-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T060741Z-validation-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""brownian""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T060741Z-validation-002
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-validation-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,210,1990.129096,-25.548297,64.993714,-90.542012,67.836559,79.364039,0.970694,-0.206109,83.104393,mixed,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""brownian""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-validation-002
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-train-022,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,774,3573.75449,-30.04308,70.974696,-101.017777,70.984513,25.0,0.975317,-0.125551,110.372921,kalshi_api,next-tick,true,"{""base_notional"": 5.0, ""edge_threshold"": 0.04, ""force_flatten_seconds"": 120.0, ""max_atr_slope"": 3.0, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 0.5, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-train-022
